sentence,label
"先說以下一定有雷，但在討論這部電影前 我想先討論我對於彩蛋的定義，彩蛋 顧名思義就是衍伸復活彩蛋的一種意思，理應要具備兩種特性，隱藏及驚喜，開場時介紹綠洲世界觀時告訴你 你可以變成任何腳色 在任何場景，包括讓蝙蝠俠爬聖母峰，他都直接直白的跟你說那是阿蝙了 那阿蝙就不叫做彩蛋了，不然聖母峰是暗指2015年的聖母峰電影彩蛋嗎?，真正的彩蛋 是像回到未來的時光機是帕西法爾的座車，金剛站在帝國大厦的那一場景，那些給予看過或者玩過這些作品的人一種延伸舊作品的既視感，那些才是驚喜 才叫做彩蛋對我而言，對於那些一閃而過 也不是有任何意義的腳色，hello kitty啊 小丑女啊 鬥陣啊 星海啊，出場的用意只是豐富世界觀 告訴你這裡可以變成他們而已，除非小丑女拿著棒球棒打IOI的雜魚 不然我覺得他並不值得叫做彩蛋，頂多電影中的小驚喜而已，來講這部片，在我看來 某人代先生 遊戲創辦人之一，根本就是史匹柏的化身，與可以反過來說 史匹柏 一級玩家的電影導演，也是某人代先生在這個現實世界中的化身，史蒂芬史匹柏 記載中第一部執導的電影在1964年 也就是18歲的時候，一直拍到現在71歲 五十幾年的時間都獻給了電影，對於電影的愛 就像某人代對於遊戲的愛一樣，從小就熱愛各種遊戲的他，不僅熱愛遊戲的刺激 享受遊戲的熱血沸騰，並樂於沉浸在遊戲中 為辛苦找到的遊戲彩蛋而開心一整天，跟好友們分享這樣的喜悅 並一起研究下個遊戲，並繼續沉浸在這快樂的世界中，最後和好友創造這個遊戲 並繼續以這種老頑童的個性做這個遊戲，希望玩這個遊戲的人 都可以或多或少對於他童真的快樂有一點體會，這不就是史匹柏這部電影給我們的感覺嗎，為了電影 活了五十幾年，對於電影 除了瘋狂的熱愛 就是一種生活 一種回憶，想當然爾 他看過的電影經典絕對比我們吃過的米還要多，把他所愛的電影經典放入電影中 一定是他所愛的，至少我認為 在《鬼店》裡面玩解謎遊戲一定大多數的電影粉絲最愛的場景前幾名，而他本人一定也會很愛這場戲，對於許多說負雷的 我只能說很可惜你並未能感受到這部電影的愛，就像最後第三道謎題 《冒險》，某人代先生之所以做了這道謎題 除了致敬我們所知道的""第一個發現的遊戲彩蛋""，也是要闡訴遊戲的目的 就是要開心地享受遊戲的每個環節，就算是一個""作者名單""的小彩蛋 都是一件快樂的事情，而且要是非常享受遊戲的所有環節的玩家才能找到的小彩蛋，如果當年是孩子的你 今年看到電影的那幕，你又想起多少被你 被現實 遺忘的童年，在最後一個場景 諾蘭抓到偉德一行人時，本來想一槍斃了這個奪走他事業的小屁孩時，看著偉德 拿著綠洲的金蛋時 那個開心到說不出話的表情，在不停地尋找這遊戲的所有種種 最後那顆努力的金蛋，諾蘭心軟了 曾幾何時 他有是這樣單純的喜歡遊戲的，是甚麼時候 讓他已經沒有時間再去接觸新的遊戲 電影，是甚麼時候 讓他變成只為求勝利不顧中間的一切的""大人""，所以諾蘭放下了槍 跑去完成兒時夢想蓋完了死星X，如果你對於這部片沒有感覺 或是覺得只是充滿特效的動作片，除了你真的沒興趣所以沒認真看 只是因為大家說好看就跟風看看，這種的就希望以後你對於預告片的解讀再多一點，多想兩分鐘這部片是否符合你的口味，不然你就是另一種人，""對於失去回不來的童年""這種感覺尚未體驗過 或是體驗很少的人，可能年紀還小 可能現在還過得很童真的生活，那你們很幸運 因為你還沒體驗過回不來的感覺，雖然我年紀也不是很大 但是我也是有童年那種簡單的開心的生活，卻也在不知不覺中逝去了 成長掉了，不是前兩種的 或許只是對當中出現的作品沒有幾分的認識或愛，可能沒看過鬼店 看到雙胞胎站在走廊擋住路的恐懼就不會從你記憶中喚醒，可能沒看過回到未來 看到時光車並不會想起馬蒂跟博士穿越時空的那種奇幻刺激，就像不是星戰迷 在星戰7片尾看到路克根本不會有感動，因為你並沒有對於星戰4-6集路克與西斯跟黑武士的精采歷險的記憶感動與愛，所以沒看過這些電影的人 希望可以看過再回來回味這部電影，如果是沒有愛的 那就真的單純不合口味，但希望也不要用說這部片是爛片的說法評價，在某些人眼中 他也意味著童年的一部份，整部片節奏快速 劇情簡單 解釋劇情多可能是這部片的缺點，也是史匹柏很多電影有的風格，但是在這樣的電影中 節奏快而不亂 劇情簡單卻有塞入些許寓意在電影中，這才是史匹柏的電影雖然我並不知道侏儸紀到底由甚麼寓意 應該只是單純商業片而已，這就是我對於這部電影的一點觀後感，如果你是20-40幾歲的人 童年又有這些快樂的童年，非常希望能好好體驗這部電影，電影的成功跟遊戲一樣，並不是賣得多好 玩得多強 一定要破關，才是好電影 好遊戲 好玩家，他們的成功，只要體驗的人開心就好 發自內心的會心一笑 或者感動痛哭，只要你能進入這個世界 他就是一個好的作品，我在這樣的世界很開心 所以我認為這是一部好電影，如果有任何不同意見的 都歡迎討論討教，我只是個愛電影的人 並希望我喜歡的東西可以讓更多人知道他的好",一級玩家
不得不說，本片看完真的很嗨，但小弟也發現許多感動之處，，觸動到小弟的玩家魂，以下就先講小弟最感動的地方,一級玩家
"看完了,好爽，雖然以下的心得文，打完之後才發現後面碎碎念批評的好像比較多，但其實都有點像雞蛋裡挑骨頭，整部電影看完我是很推薦的，還有,內容有雷,慎入，圖文網誌版:  8》等等許多",一級玩家
，譬如讓小刀設定變成天才駭客少年，，女主角進入辦公室時由他負責開鎖，逃脫時負責監控報路,一級玩家
，好處是一來不會讓壞人的巢穴顯得這麼兒戲，女主角隨便走來走去，，二來是讓主角群的人多一點特色跟價值，不然會覺得小刀存在好像有點多於,一級玩家
，壞處就是會多花電影時間,一級玩家
男主角阿姨掛了，男主角心情也平復太快了吧，這邊的設置我真心覺得沒有很好，，可以明白這樣的安排是要表達IOI為了達到目的可以不擇手段,一級玩家
，故事中是也有提到男主角跟阿姨感情不好，，但未免也平復的太快了吧？，也許真的有人跟親戚關係就是這麼差，阿姨掛了也無關痛癢，，但如果他們的情感跟男主角的想法就是這樣的話，，那去炸阿姨這段實在沒有甚麼必要，可以用更好的方式來呈現,一級玩家
Halliday你也太自戀了吧，從故事的走向看來，所以想要破關，，就要必須要很了解Halliday，不管是他的生活還是他的想法，，這未免也太自戀了吧，還好Halliday想法不是很偏差,一級玩家
，還有Halliday很幽默，我喜歡,一級玩家
破關的最後，破關後Halliday要他簽約的部分我覺得有點暖暖的，小小感動,一級玩家
，然後拿到金蛋，我是真的完全不懂金蛋是要幹嘛,一級玩家
，破關的獎賞應該是成為綠洲的規則制定者吧,一級玩家
那那個金蛋是象徵性無意義的東西對吧？，還有最後主角問了Halliday你是否真的死了，這邊感覺意味深長，，讓人無法理解，不知道這句話是原著小說就有，還是史蒂芬加進去的,一級玩家
，不管如何，一定有它的意義存在，只是我現在搞不懂,一級玩家
壞人拿槍走向主角，一堆人擋住他，一開始還小感動了一下，，結果拿出槍之後就像摩西分開紅海，，這是甚麼情況！！！，９,一級玩家
再補一點，關於主角的長相，男主角由Tye Sheridan飾演，可是我一直覺得他神情很像The Lonely Island的Andy Samberg，莫名讓人想笑XD，電影像許多向1980年代的許多流行文化致敬、也有許多彩蛋,一級玩家
，除此之外，也有取材自1990、2000年代甚至今日的流行文化的內容,一級玩家
，像是很顯眼的《鐵巨人》、《回到未來》汽車，《鬼娃恰吉》恰吉、《機械哥吉拉》、，《忍者龜》、《機動戰士鋼彈》、還有《情到深處》經典場景,一級玩家
，真的是許許多多致敬與彩蛋，如果懂的人，真的是會多一分感動,一級玩家
，另外，史匹柏承認，他早期的作品是1980年代流行文化的重要部份，，為避免外界指責他自大，他決定避免在片中大量採用自己早期作品的內容,一級玩家
，最後附上電影開演就讓人覺得很耳熟的音樂，還記得破第二關時，一直講到的ｊｕｍｐ,一級玩家
網誌好讀版：， the Money in the World，裡面有個角色叫契斯Chase，是一位退役的CIA特工，總是穿著非常有品味的西裝,一級玩家
，他奉命幫女主找到被綁架的孩子，剛見面的時候女主問他：身上是不是隨時帶著槍？，契斯回答：不帶，那會破壞西裝的線條,一級玩家
還補充道：只有沒有錢的人才需要槍,一級玩家
，最近某位藝人的孩子，在美國買了幾把槍跟上千發子彈，並且對學校做出攻擊宣言，因而被逮捕,一級玩家
，是否只有沒有錢的人才有槍呢？我想槍可能更重要的象徵是安全感,一級玩家
，一個對自己很有自信，內在安全感源源不絕的人，不太需要外在的安全感，比如通過槍，或是金錢,一級玩家
，◎對你來說，錢是負擔，還是財富？，我想起前幾天聽了德國心理醫師烏薩梅爾Bertold Ulsamer的演講，在一個談賺錢與投資的活動,一級玩家
，烏薩梅爾很有趣，他開場就說不知道主辦單位為什麼找他來，他說自己一生基本沒有為錢煩惱過,一級玩家
，倒不是說他生來就像王思聰，或者爸爸是李嘉誠，而是對他來說錢不是負擔,一級玩家
，他提到對某些人來說，錢是負擔,一級玩家
，沒錢，痛苦,一級玩家
有錢，也痛苦,一級玩家
，沒錢的時候想著這也不能幹，那也不能幹，感覺自己什麼都不行,一級玩家
有錢的時候不知道該怎麼花，花了又怕失去這個、失去那個，或者害怕失去錢,一級玩家
，如果內心恐懼，不管有沒有槍，恐懼感都不會消失,一級玩家
，我想通過他的看法，很好的說明了某些現代人的焦慮,一級玩家
好比最近有個新聞，一些民眾認為月收入要有十萬台幣才能生孩子,一級玩家
，然而，到底要多少錢才夠？，如果內心沒有自發性的安全感，那麼即使有了錢、買了房，要擔心的事情還是沒完沒了,一級玩家
，就像養孩子，月收入十萬的兩倍、三倍，真的就能免除養育孩子的各種煩惱嗎？，回過頭來說，烏薩梅爾要聽眾好好檢視生命歷程中，自己和錢之間到底發生了什麼關係，為什麼錢會成為負擔，而不是為我們生活所用的一種工具？，可能我們會發現，錢不是問題，問題可能是我們內心的某種貪婪、自卑，或是某種不安全感,一級玩家
，好比有種心理效應叫冒牌者效應，有些學歷很高、資歷很好的人，卻感覺自己其實沒有別人看起來那麼有實力，在公眾背後，深深的為自己的無能不安，感覺自己天天都在演戲欺騙別人,一級玩家
，實際上這樣的人可能確實很有實力，但他感受不到，也無法轉化為真正的自信,一級玩家
，◎總是渴望擁抱力量的人，很可能是因為內在缺乏力量，我記得在007電影《明日帝國》中，龐德的某個前任問他：是不是跟過去一樣，帶著槍睡覺？，龐德真的無堅不摧嗎？如果按照這位前任的說法，龐德其實是個非常沒有安全感的人,一級玩家
確實他的工作也使他活在隨時可能被傷害、失去生命的恐懼之中,一級玩家
，這部份在換了角色，007電影去一定程度的英雄主義化之後，自《皇家夜總會》系列後，確實把這部份人性的一面拍進戲裡，我們看見龐德非常沙文主義，好掩蓋心底的迷茫和害怕失去的依戀恐懼,一級玩家
，在電影《神鬼無間》中，也是如此，詐欺犯法蘭克變換機場、律師、醫生等社會地位高的職業，一方面是方便騙取金錢，另一方面也顯現他害怕扮演真實自己的恐懼,一級玩家
，當他把這些角色演得越好，離自己就越遠，也越不敢跟心愛的人袒露自己的真實身份,一級玩家
，現實生活中何嘗不是如此，隨便一場酒會，只見琳瑯滿目的頭銜，但有多少人真正擁有充分的自信？，即使脫下華麗的晚禮服、卸下裝容、扔掉名車，拋去各種頭銜的自我介紹，依然能夠自在且快樂的享受當下呢？，回頭來說，我以為過去多數的童話故事，某種意義上都反應了社會對於女性的打壓,一級玩家
，白雪公主、灰姑娘、長髮公主、睡美人，哪一個不是養望著王子，看見王子的頭銜就徹底獻身了呢？，到了現代，即使不是公主，獨立自主的女性也能抗拒王子的誘惑,一級玩家
因為她們有充分的能力、視野與信心去過好自己的生活，而追求理想生活也無須依靠男人才能達到,一級玩家
，描述推進近代波蘭性解放女作家薇斯洛卡Michaliny Wis覔ckiej的電影《波蘭愛經》Sztuka kochania，或許就是一個例子,一級玩家
，薇斯洛卡就像《性史》作者張竟生當年從里昂大學拿到哲學博士到北大教書，年紀比胡適還輕,一級玩家
，他們都用自己的生命，實地的活給所有人看，告訴大家性並不羞恥，羞恥的是利用性去滿足權力，或是不尊重他人，只為滿足自己的性觀念,一級玩家
，◎欲望就像一面鏡子，總能照見我們的不安，越是有信心的人，越能將安全感的來源尋求自自己內在，而不是過度流連在外在價值上，以致最終迷失於金錢、權力、關係或物質的洪流之中,一級玩家
，從這個角度，我想起佛洛伊德曾說，戲劇的動力離不開兩者，一個是野心的欲望，一個是性的欲望,一級玩家
，兩者欲望可能都是一種不安全感的顯現：因為對生存沒有安全感，所以必須掌握權力，控制身邊每個人的言行舉止,一級玩家
因為對情感交流欠缺安全感，不相信自己能夠被愛，所以通過性的力量，以此來支配關係的生死,一級玩家
，可悲的是，兩者都使他人無法做自己，也使自己無法做自己,一級玩家
，◎阻礙別人正視自我，是一種最沒有安全感的暴力，我們還可以從另外一個觀點來看，就是從創傷與復原的心理研究，來談安全感與自我接納，乃至於接納他人之間的關係,一級玩家
，研究背叛創傷的心理學家弗雷德Jennifer Freyd就談到：當一個人欠缺獨立生活的勇氣和信心時，他會對背叛產生盲視betrayal blindness,一級玩家
，所以在心理諮詢中，要幫助來談者看見自己被背叛的事實，無論是一位女子面對父母長年重男輕女、壓榨自己的青春和金錢去寵溺自己的弟弟,一級玩家
或是一位學生，面對老師多年來的性侵,一級玩家
或是一位妻子，明明身邊的人都看見她的丈，更進一步，弗雷德談到機構、社會、國家與國家的背叛盲視,一級玩家
，譬如二戰時期，德國民眾為何讓納粹殘殺猶太人,一級玩家
因為當時納粹控制輿論，讓人民對統治者產生過度的依賴，就像嬰兒依賴父母的狀態，那麼當人民受到暴力對待，也會產生背叛盲視，對暴行視而不見,一級玩家
